32	33	1	35615	0
32	5	2	42268	1
32	41	2	21359	0
32	38	2	14914	0
32	45	5	14060	0
32	17	2	9982	1
32	8	5	18879	1
32	9	5	8110	1
32	6	4	45272	0
32	15	5	14583	1
32	22	4	18834	0
32	44	5	17634	0
32	30	5	16291	0
32	27	2	26728	0
32	21	4	9855	1
32	26	3	25829	1
32	12	1	9767	1
32	23	4	13479	1
32	29	6	16448	0
32	34	3	21937	0
32	28	3	15863	1
32	20	3	10682	1
32	10	2	8560	1
32	19	1	30050	1
32	7	4	5517	1
32	31	2	10776	0
32	13	5	7981	1
32	42	3	11662	0
32	25	2	10479	1
32	18	1	12285	1
32	39	4	49014	0
32	37	3	14141	0
32	11	1	21796	1
33	1	4	26315	1
33	2	3	12878	1
33	3	4	47271	1
33	8	5	28348	1
33	5	2	30303	1
33	19	2	74393	0
33	30	5	32240	0
33	29	5	53351	0
33	9	5	11387	1
33	37	3	13607	0
33	45	2	48173	0
33	41	3	28927	0
33	39	3	16906	0
33	38	6	39289	0
33	34	4	9955	0
33	20	3	14615	1
33	26	5	59796	0
33	10	2	24186	1
33	22	2	70655	0
33	33	2	16785	0
33	7	4	11985	1
33	4	1	11981	1
33	28	1	32392	0
33	43	5	23123	0
33	35	1	36446	0
33	13	5	14372	1
33	15	5	9589	1
33	42	3	9251	0
33	27	4	38904	1
33	44	5	23514	0
33	25	2	29459	1
33	11	1	13888	1
33	21	4	15862	1
33	12	4	50182	0
33	16	6	19600	1
33	14	6	8661	1
33	6	5	21668	1
33	31	5	75992	0
33	24	5	44333	0
33	40	5	20078	0
33	36	5	59132	0
33	32	5	31961	0
33	23	5	49915	0
33	17	2	6133	1
33	18	2	60458	0
34	1	4	55932	1
34	2	3	11951	1
34	3	4	19548	1
34	43	5	36540	0
34	9	5	10065	1
34	16	6	13524	1
34	19	1	35589	1
34	30	5	13109	0
34	26	3	42062	1
34	8	5	8552	1
34	42	3	16007	0
34	39	5	24999	0
34	36	6	13888	0
34	20	6	61057	0
34	13	6	28206	0
34	17	2	19281	1
34	18	1	16044	1
34	31	2	17282	0
34	41	2	8834	0
34	14	6	13794	1
34	44	6	22007	0
34	34	4	12629	0
34	12	1	21080	1
34	21	4	13219	1
34	45	3	16275	0
34	38	3	14565	0
34	22	5	33486	1
34	23	4	9336	1
34	10	2	6786	1
34	29	3	28470	0
34	40	5	8399	0
34	11	1	12644	1
34	35	3	34884	0
34	5	2	5000	1
34	25	2	5463	1
34	32	3	45207	0
34	24	3	14872	1
34	28	3	16684	1
34	7	4	12757	1
34	6	6	253474	0
34	4	1	16880	1
34	15	5	12368	1
34	37	3	27892	0
34	33	1	12167	0
34	27	2	16545	0
35	1	4	36515	1
35	2	3	12864	1
35	3	4	9225	1
35	24	3	22939	1
35	32	2	40234	0
35	41	2	21559	0
35	22	5	27798	1
35	36	5	18634	0
35	44	5	9830	0
35	33	3	36489	0
35	6	5	22402	1
35	21	4	14107	1
35	27	2	22734	0
35	14	6	13138	1
35	26	3	18729	1
35	19	3	29212	0
35	29	6	30309	0
35	35	5	102556	0
35	12	1	7369	1
35	28	2	53518	0
35	40	5	24622	0
35	39	4	46928	0
35	18	1	27465	1
35	37	3	20008	0
35	34	4	68953	0
35	10	2	27919	1
35	5	2	26194	1
35	8	5	70574	1
35	16	6	20047	1
35	23	4	29141	1
35	31	2	43732	0
35	30	5	29731	0
35	25	2	17890	1
35	20	3	19700	1
35	43	6	19085	0
35	17	2	11199	1
35	9	5	18462	1
35	45	3	15431	0
35	4	1	11039	1
35	42	3	17248	0
35	38	6	15397	0
35	7	4	9662	1
35	13	5	16177	1
35	15	5	6742	1
35	11	1	34774	1
38	1	4	27474	1
38	2	3	13610	1
38	3	4	81135	1
38	9	5	18288	1
38	20	3	11630	1
38	18	2	86493	0
38	21	4	39861	1
38	5	3	57628	0
38	16	6	16414	1
38	31	2	87921	0
38	12	1	22178	1
38	10	2	14559	1
38	32	6	78539	0
38	28	3	53903	1
38	14	6	21472	1
38	4	1	16528	1
38	42	3	19935	0
38	36	6	52266	0
38	34	5	40852	0
38	17	2	10134	1
38	25	2	26316	1
38	33	2	28889	0
38	22	6	21693	0
38	6	5	34004	1
38	26	3	38292	1
38	15	5	15680	1
38	40	5	41015	0
38	8	5	49312	1
38	35	5	64129	0
38	37	3	33541	0
38	11	5	30364	0
38	29	6	34533	0
38	30	5	13154	0
38	19	6	36585	0
38	39	6	19430	0
38	43	6	69226	0
38	23	4	47920	1
38	38	6	24800	0
38	45	6	51922	0
38	27	3	44176	0
38	41	2	23511	0
38	7	4	18629	1
38	13	5	14344	1
38	24	3	20513	1
38	44	6	26406	0
39	1	4	28728	1
39	2	3	10123	1
39	3	2	47287	0
39	34	3	13596	0
39	22	1	28581	0
39	18	1	48825	1
39	21	4	26905	1
39	6	4	29063	0
39	5	1	43124	0
39	27	1	20623	0
39	15	1	22959	0
39	10	2	19267	1
39	37	3	34955	0
39	36	2	39580	0
39	11	1	69830	1
39	9	5	28340	1
39	33	4	48595	0
39	17	2	14771	1
39	42	3	29465	0
39	26	6	56643	0
39	19	5	60779	0
39	13	5	19037	1
39	31	5	21894	0
39	23	3	50003	0
39	12	1	37920	1
39	28	3	55800	1
39	4	2	68444	0
39	24	3	19319	1
39	20	3	25676	1
39	8	5	21253	1
39	35	5	41942	0
39	7	4	33783	1
39	14	6	48083	1
39	40	6	60088	0
39	43	5	65524	0
39	45	3	43250	0
39	32	4	73736	0
39	41	2	35744	0
39	30	5	64240	0
39	29	5	27680	0
39	25	2	26487	1
39	38	5	28622	0
39	16	6	27917	1
39	39	3	30013	0
39	44	5	20920	0
40	1	4	119078	1
40	2	3	33553	1
40	3	4	111930	1
40	30	5	17922	0
40	6	5	60336	1
40	25	2	35762	1
40	22	4	45347	0
40	5	2	12653	1
40	13	5	27562	1
40	35	1	48627	0
40	24	3	25593	1
40	32	6	60073	0
40	17	2	13759	1
40	41	2	27567	0
40	11	1	38767	1
40	37	3	35536	0
40	8	5	22968	1
40	42	3	15294	0
40	39	4	31880	0
40	10	2	15754	1
40	19	1	47812	1
40	38	2	36127	0
40	21	4	30900	1
40	4	1	21235	1
40	31	5	42117	0
40	18	1	19530	1
40	36	1	43449	0
40	34	4	35304	0
40	12	1	17866	1
40	40	5	20777	0
40	44	5	9993	0
40	9	5	25357	1
40	43	6	18972	0
40	33	2	14549	0
40	28	3	24529	1
40	15	5	15890	1
40	16	6	25334	1
40	26	3	20438	1
40	14	6	10566	1
40	7	4	23200	1
40	29	6	47207	0
40	20	6	26586	0
40	23	4	26797	1
40	45	3	24562	0
40	27	6	25898	0
41	1	4	40095	1
41	2	3	18556	1
41	3	4	20074	1
41	36	3	98021	0
41	18	1	42711	1
41	38	4	40330	0
41	7	4	17365	1
41	41	2	35371	0
41	45	2	92160	0
41	9	5	11085	1
41	29	6	21655	0
41	37	3	33610	0
41	11	1	38272	1
41	15	5	9395	1
41	4	1	15997	1
41	14	6	16603	1
41	35	2	23437	0
41	27	2	51987	0
41	32	6	24712	0
41	43	6	19617	0
41	22	2	32742	0
41	13	5	19014	1
41	23	4	15533	1
41	42	3	15284	0
41	17	2	10470	1
41	21	4	12719	1
41	20	3	18089	1
41	25	1	19151	0
41	12	1	32233	1
41	6	6	47127	0
41	19	5	27799	0
41	10	2	10421	1
41	33	2	21814	0
41	30	5	26488	0
41	24	3	19597	1
41	40	5	35110	0
41	28	3	18250	1
41	5	2	14016	1
41	26	3	16978	1
41	44	5	30703	0
41	16	6	15002	1
41	8	5	17948	1
41	31	2	17568	0
41	39	5	30274	0
41	34	1	17115	0
42	1	4	23507	1
42	2	3	18020	1
42	3	4	14079	1
42	26	3	15112	1
42	41	2	14443	0
42	35	3	15753	0
42	38	2	12868	0
42	45	3	10910	0
42	23	4	9368	1
42	31	2	7970	0
42	39	3	7902	0
42	25	2	7813	1
42	40	2	10203	0
42	16	6	8035	1
42	34	5	8530	0
42	11	1	6934	1
42	36	6	5991	0
42	12	1	4903	1
42	13	5	3909	1
42	37	3	6092	0
42	21	4	8393	1
42	10	2	9922	1
42	4	1	9566	1
42	33	1	12678	0
42	17	2	9235	1
42	6	5	3964	1
42	24	3	10910	1
42	18	4	9524	0
42	32	6	8910	0
42	7	4	5389	1
42	8	5	6172	1
42	9	5	4431	1
42	44	5	21503	0
42	15	5	3044	1
42	14	6	7336	1
42	29	3	8198	0
42	28	5	4353	0
42	30	5	3773	0
42	43	5	6903	0
42	20	2	8687	0
42	27	5	6393	0
42	42	3	8278	0
42	5	2	5057	1
42	22	5	6283	1
42	19	2	5438	0
43	1	3	154439	0
43	2	3	88047	1
43	3	3	134082	0
43	29	3	151734	0
43	23	4	157873	1
43	4	1	62179	1
43	26	3	44631	1
43	22	5	31109	1
43	33	5	74331	0
43	20	3	77392	1
43	38	5	36352	0
43	37	3	159727	0
43	27	3	64576	0
43	35	3	29020	0
43	10	2	32359	1
43	19	2	26449	0
43	41	2	13663	0
43	36	2	5302	0
43	13	5	19582	1
43	25	2	25884	1
43	40	5	38881	0
43	39	2	22492	0
43	18	5	26984	0
43	8	5	56817	1
43	11	1	25111	1
43	43	3	13213	0
43	6	5	44055	1
43	15	5	35792	1
43	42	3	26193	0
43	28	3	27092	1
43	34	4	20634	0
43	30	5	20784	0
43	17	2	32914	1
43	45	2	15409	0
43	32	3	70645	0
43	14	6	21711	1
43	21	4	39476	1
43	16	6	43747	1
43	9	5	17588	1
43	24	3	49852	1
43	7	4	54653	1
43	12	1	20234	1
43	5	2	29356	1
43	44	3	20346	0
43	31	5	30949	0
44	1	4	72033	1
44	2	3	87318	1
44	3	3	21447	0
44	39	3	38098	0
44	7	4	39316	1
44	27	3	25980	0
44	5	3	52050	0
44	22	5	69740	1
44	31	3	27122	0
44	30	5	69808	0
44	8	5	19929	1
44	23	4	46941	1
44	33	3	51915	0
44	25	2	63085	1
44	15	5	69937	1
44	40	5	53738	0
44	4	1	71526	1
44	37	3	23039	0
44	26	3	14689	1
44	16	6	22909	1
44	19	4	30034	0
44	14	6	20041	1
44	20	3	37523	1
44	11	3	64396	0
44	38	5	17287	0
44	43	3	17035	0
44	36	6	18494	0
44	21	4	62900	1
44	45	2	17247	0
44	28	3	38711	1
44	34	6	40097	0
44	35	3	30371	0
44	13	5	27075	1
44	17	2	27123	1
44	44	3	16031	0
44	12	3	34441	0
44	10	2	89234	1
44	29	6	43512	0
44	18	3	124550	0
44	42	3	25993	0
44	24	3	45419	1
44	32	6	41852	0
44	9	5	103423	1
44	6	5	24744	1
44	41	2	23869	0
45	1	4	38477	1
45	2	3	62870	1
45	3	5	43742	0
45	23	4	40037	1
45	43	4	36954	0
45	25	2	51725	1
45	38	2	24557	0
45	19	2	30235	0
45	32	3	72022	0
45	6	1	42523	0
45	24	2	14271	0
45	13	2	26059	0
45	34	5	26792	0
45	27	1	14888	0
45	10	2	29747	1
45	21	4	28489	1
45	33	2	32066	0
45	44	2	26448	0
45	37	3	48604	0
45	26	2	33086	0
45	18	1	18660	1
45	16	6	28331	1
45	28	3	25144	1
45	9	5	33204	1
45	7	4	7950	1
45	29	6	24780	0
45	14	6	16379	1
45	17	2	24138	1
45	41	3	60785	0
45	8	5	10142	1
45	31	5	24433	0
45	22	5	41980	1
45	42	3	27447	0
45	4	1	19190	1
45	36	2	24024	0
45	35	1	23887	0
45	45	5	22893	0
45	5	2	17091	1
45	11	1	15792	1
45	30	5	10322	0
45	15	5	16502	1
45	40	5	38029	0
45	39	5	15197	0
45	20	3	23276	1
45	12	1	20193	1
46	1	4	77985	1
46	2	3	20694	1
46	3	2	33247	0
46	23	4	53091	1
46	11	1	65140	1
46	26	2	53083	0
46	15	5	29571	1
46	12	1	17746	1
46	17	2	6178	1
46	41	2	28050	0
46	40	2	36881	0
46	14	6	21457	1
46	42	3	53586	0
46	25	2	42491	1
46	32	1	32604	0
46	24	3	40520	1
46	44	5	32552	0
46	10	2	20782	1
46	21	4	51194	1
46	20	2	44958	0
46	43	4	36522	0
46	7	4	25215	1
46	27	4	25875	1
46	19	2	27529	0
46	39	2	29091	0
46	4	1	27411	1
46	36	1	31760	0
46	35	1	21301	0
46	37	1	45765	0
46	16	6	27508	1
46	9	5	31480	1
46	31	2	34497	0
46	22	2	24794	0
46	13	5	41742	1
46	33	2	50082	0
46	5	1	49182	0
46	34	1	39496	0
46	8	4	24289	0
46	45	3	110299	0
46	6	5	43767	1
46	28	5	51059	0
46	38	2	56014	0
46	30	5	56760	0
46	29	5	36719	0
46	18	1	17793	1
48	1	4	54494	1
48	2	3	36505	1
48	3	3	25063	0
48	16	6	62254	1
48	13	5	25090	1
48	41	2	39337	0
48	37	2	226090	0
48	28	3	134595	1
48	27	5	39795	0
48	29	6	68667	0
48	11	1	45740	1
48	21	5	50324	0
48	35	5	28556	0
48	24	3	35260	1
48	33	6	31215	0
48	6	5	27449	1
48	36	6	35435	0
48	5	2	39659	1
48	40	5	31051	0
48	22	5	48641	1
48	30	5	23780	0
48	34	6	54776	0
48	4	1	75223	1
48	8	5	59006	1
48	15	5	39348	1
48	23	4	55296	1
48	38	3	45606	0
48	9	5	22939	1
48	39	3	76341	0
48	12	1	41792	1
48	19	1	67261	1
48	42	3	32559	0
48	10	2	35242	1
48	45	5	127490	0
48	26	3	21619	1
48	20	3	16283	1
48	25	2	30975	1
48	44	2	20651	0
48	32	5	95553	0
48	14	6	26761	1
48	18	5	103313	0
48	31	5	25372	0
48	43	2	47570	0
48	17	2	38198	1
48	7	4	118816	1
49	1	4	17707	1
49	2	3	47375	1
49	3	4	40335	1
49	42	3	39366	0
49	30	3	17159	0
49	4	1	70607	1
49	12	1	29951	1
49	6	5	51429	1
49	13	5	21945	1
49	22	4	113779	0
49	16	6	25448	1
49	21	4	43210	1
49	18	1	24680	1
49	8	5	114810	1
49	28	3	92519	1
49	34	4	112111	0
49	44	5	50042	0
49	33	5	38084	0
49	5	2	12916	1
49	11	4	86090	0
49	9	5	41090	1
49	35	5	73284	0
49	43	5	77756	0
49	38	5	56708	0
49	19	5	37064	0
49	27	4	22734	1
49	37	3	95146	0
49	17	2	15227	1
49	24	3	56407	1
49	14	6	44720	1
49	23	4	44797	1
49	41	2	48279	0
49	40	5	58809	0
49	7	4	25378	1
49	10	2	92776	1
49	36	5	65214	0
49	32	5	26862	0
49	29	5	111658	0
49	15	5	24569	1
49	20	3	78646	1
49	39	5	20109	0
49	31	5	26815	0
49	45	5	71262	0
49	26	5	61782	0
49	25	2	21118	1
50	1	4	104988	1
50	2	3	117214	1
50	3	4	34953	1
50	26	3	58079	1
50	9	5	22448	1
50	20	1	47384	0
50	12	5	69981	0
50	31	5	71312	0
50	30	5	11833	0
50	35	5	9191	0
50	43	5	40718	0
50	18	1	37754	1
50	4	1	91878	1
50	39	5	49222	0
50	13	5	8816	1
50	14	6	16830	1
50	45	6	52962	0
50	19	1	30612	1
50	21	4	16807	1
50	44	5	13857	0
50	8	5	13958	1
50	6	5	12891	1
50	32	5	17414	0
50	22	5	8244	1
50	37	5	115266	0
50	15	5	8029	1
50	23	4	21756	1
50	24	4	47509	0
50	36	6	18742	0
50	16	6	12273	1
50	38	5	12722	0
50	17	2	12885	1
50	42	3	34899	0
50	7	4	9095	1
50	28	5	28908	0
50	41	5	37167	0
50	11	1	30551	1
50	5	2	28352	1
50	40	5	37675	0
50	29	2	44174	0
50	10	2	10112	1
50	34	5	7191	0
50	27	5	14948	0
50	25	2	14861	1
50	33	2	76094	0
